sta,obs_id,cluster id,year,month,day,hour,min,sec,lat,lon,elev,aod1c,aod2c,aod3c,aod4c,aod1t,aod2t,aod3t,aod4t,ssa1,ssa2,ssa3,ssa4,aod1a,aod2a,aod3a,aod4a,g1,g2,g3,g4,volcf,vmrf,stdf,volcc,vmrc,stdc,AEe1,AEe2,AEa,nr1,nr2,nr3,nr4,ni1,ni2,ni3,ni4
Rome_Tor_Vergata,59325,24,2007,4,21,12,0,0,41.83955,12.647333,130,0.375424,0.176324,0.118466,0.088734,0.37585,0.17655,0.1178,0.08975,0.9643,0.9569,0.9503,0.9457,0.016603,0.009529,0.007267,0.006031,0.682609,0.597071,0.557503,0.558922,0.053,0.156,0.393,0.035,2.377,0.71,1.709033,1.709746116,1.219428,1.3798,1.4105,1.4381,1.4372,0.0035,0.003221,0.003234,0.003206
Rome_Tor_Vergata,59333,6,2007,7,21,12,0,0,41.83955,12.647333,130,0.373976,0.280112,0.257063,0.244194,0.377517,0.28125,0.257017,0.246283,0.8494,0.94595,0.94155,0.9466,0.065265,0.017112,0.016653,0.014424,0.7419,0.712186,0.721598,0.729529,0.036667,0.121833,0.496833,0.172667,2.2045,0.619,0.57538,0.268198732,2.111761,1.41925,1.45875,1.4823,1.4845,0.010007,0.002704,0.003272,0.003244
Rome_Tor_Vergata,59339,7,2008,2,14,12,0,0,41.83955,12.647333,130,0.333415,0.165037,0.10947,0.082603,0.33418,0.16672,0.10884,0.08228,0.85155,0.8691,0.8395,0.8232,0.067591,0.030007,0.024044,0.020009,0.705971,0.640935,0.591303,0.564775,0.0354,0.1908,0.4642,0.0232,3.2336,0.6622,1.644203,1.758723705,1.56064,1.50775,1.4543,1.45275,1.4472,0.030026,0.018978,0.019922,0.019473
Rome_Tor_Vergata,59347,22,2009,4,14,12,0,0,41.83955,12.647333,130,0.387,0.222385,0.161569,0.136162,0.387833,0.2231,0.161667,0.1364,0.9281,0.92925,0.91085,0.901,0.035674,0.019612,0.017397,0.01594,0.71694,0.654238,0.640067,0.637698,0.053667,0.169333,0.487667,0.049,1.966333,0.671667,1.189741,1.068413824,1.08708,1.3871,1.41295,1.4229,1.42835,0.007843,0.006256,0.007469,0.008108
Rome_Tor_Vergata,59349,4,2009,5,1,12,0,0,41.83955,12.647333,130,0.379792,0.181485,0.113925,0.091134,0.37955,0.1817,0.1144,0.08935,0.9373,0.9167,0.8885,0.8698,0.034314,0.021763,0.018195,0.016436,0.687732,0.612922,0.569668,0.549804,0.058,0.173,0.43,0.019,2.124,0.738,1.741532,1.553706421,0.943431,1.3682,1.394,1.4045,1.4156,0.007513,0.007752,0.008713,0.009367
Rome_Tor_Vergata,59355,22,2009,6,19,12,0,0,41.83955,12.647333,130,0.256995,0.134931,0.101943,0.086101,0.257733,0.13545,0.101617,0.086033,0.9397,0.9294,0.8982,0.8958,0.024314,0.014786,0.015153,0.012515,0.687695,0.622994,0.611989,0.619478,0.040833,0.1465,0.395167,0.040667,2.477833,0.724833,1.369965,1.046617546,0.741942,1.4644,1.4761,1.4993,1.505,0.007765,0.0071,0.009498,0.009173
Rome_Tor_Vergata,59361,11,2009,9,3,12,0,0,41.83955,12.647333,130,0.378942,0.206928,0.149497,0.130165,0.38055,0.20755,0.1503,0.12905,0.9218,0.9287,0.8869,0.8466,0.031871,0.015811,0.0181,0.021503,0.716369,0.676378,0.655003,0.644593,0.038,0.198,0.477,0.0575,2.648,0.656,1.366148,0.958310522,0.913729,1.4649,1.4552,1.4603,1.4823,0.0093,0.006461,0.010036,0.014882
Rome_Tor_Vergata,59369,29,2010,6,25,12,0,0,41.83955,12.647333,130,0.301975,0.138754,0.088606,0.070026,0.3024,0.139143,0.0893,0.068757,0.9533,0.9393,0.9258,0.9167,0.019383,0.0116,0.009093,0.007905,0.697214,0.605233,0.558629,0.545712,0.046714,0.162857,0.389286,0.032571,3.315429,0.631429,1.784194,1.643500709,1.11821,1.3687,1.3957,1.4179,1.4307,0.004594,0.004253,0.004373,0.004504
Rome_Tor_Vergata,59373,25,2010,7,8,12,0,0,41.83955,12.647333,130,0.36864,0.193804,0.129009,0.104323,0.36935,0.19555,0.1324,0.1039,0.9946,0.994,0.9931,0.9926,0.002581,0.001584,0.001194,0.000999,0.714991,0.627017,0.588162,0.574579,0.063,0.17,0.477,0.0355,3.399,0.5905,1.508739,1.52390036,1.130189,1.3489,1.3737,1.3886,1.3954,0.000516,0.0005,0.0005,0.0005
Rome_Tor_Vergata,59375,12,2010,7,11,12,0,0,41.83955,12.647333,130,0.294949,0.147553,0.101514,0.085129,0.29615,0.14835,0.102388,0.083925,0.94865,0.9593,0.9567,0.9516,0.021459,0.008775,0.006588,0.006168,0.697705,0.618627,0.592271,0.592112,0.0395,0.15775,0.4115,0.0405,2.86375,0.678125,1.594952,1.250094974,1.764152,1.4027,1.41605,1.42265,1.4243,0.00482,0.002832,0.00274,0.003033
Rome_Tor_Vergata,59377,11,2010,7,20,12,0,0,41.83955,12.647333,130,0.381914,0.200873,0.141581,0.118579,0.383675,0.20125,0.142175,0.11815,0.9153,0.9151,0.9006,0.8807,0.035306,0.018637,0.015467,0.015431,0.71104,0.672614,0.651424,0.648957,0.036,0.187,0.4615,0.0635,2.7695,0.6715,1.460179,1.163700656,1.238788,1.5417,1.4943,1.4964,1.4979,0.011358,0.008158,0.008502,0.009874
Rome_Tor_Vergata,59385,12,2011,5,23,12,0,0,41.83955,12.647333,130,0.393153,0.198128,0.130814,0.100545,0.39355,0.1993,0.12995,0.10065,0.9531,0.9379,0.9181,0.9065,0.018983,0.012865,0.011246,0.009951,0.720426,0.650566,0.605789,0.584879,0.047,0.196,0.465,0.0265,2.3265,0.6645,1.621303,1.606268503,0.781803,1.4437,1.443,1.4507,1.4504,0.006418,0.007043,0.008258,0.008705
Rome_Tor_Vergata,59387,1,2011,6,25,12,0,0,41.83955,12.647333,130,0.318165,0.181258,0.129793,0.106279,0.3191,0.182225,0.12995,0.106275,0.95285,0.94705,0.9268,0.9255,0.019333,0.012767,0.012564,0.010359,0.730134,0.692868,0.672255,0.665443,0.0365,0.22775,0.463,0.0535,3.08575,0.5995,1.335153,1.264389231,0.670583,1.4494,1.39675,1.3877,1.3798,0.004766,0.004769,0.006265,0.005954
Rome_Tor_Vergata,59389,24,2011,7,3,12,0,0,41.83955,12.647333,130,0.366211,0.187793,0.123759,0.096891,0.367167,0.188967,0.123133,0.0972,0.9691,0.9634,0.9514,0.94685,0.01384,0.008591,0.007381,0.006313,0.697439,0.643419,0.618459,0.612652,0.037,0.182667,0.435333,0.045,2.638333,0.668667,1.608385,1.486780967,0.989021,1.5077,1.47855,1.4608,1.4501,0.003661,0.003542,0.003951,0.003977
Rome_Tor_Vergata,59391,28,2011,7,14,12,0,0,41.83955,12.647333,130,0.330516,0.244443,0.216386,0.203175,0.33388,0.24622,0.21698,0.2053,0.92675,0.9885,0.98955,0.99105,0.0447,0.005392,0.004404,0.003575,0.712923,0.658872,0.654752,0.65783,0.0294,0.1428,0.5008,0.1416,2.457,0.644,0.951051,0.347863864,3.559438,1.4548,1.4819,1.4788,1.47535,0.003716,0.000517,0.000538,0.0005
Rome_Tor_Vergata,59395,13,2012,8,5,12,0,0,41.83955,12.647333,130,0.295752,0.238846,0.21467,0.196038,0.298075,0.239775,0.2148,0.201125,0.9305,0.9892,0.9908,0.9917,0.028769,0.003866,0.00304,0.002593,0.753864,0.729345,0.734462,0.740918,0.02475,0.14425,0.58225,0.1305,1.9455,0.57075,0.523306,0.413547189,3.438701,1.428,1.4373,1.4285,1.4167,0.003117,0.0005,0.0005,0.0005
Rome_Tor_Vergata,59401,29,2013,7,5,12,0,0,41.83955,12.647333,130,0.351843,0.154917,0.095447,0.075354,0.352217,0.15565,0.095967,0.073967,0.9457,0.92415,0.90335,0.89165,0.024031,0.014648,0.011389,0.009861,0.667806,0.568696,0.526282,0.517059,0.0425,0.146833,0.377333,0.0335,3.214,0.687,1.898064,1.636977553,1.099664,1.4221,1.4322,1.43905,1.4481,0.00649,0.006207,0.006312,0.006428
Rome_Tor_Vergata,59403,12,2013,7,16,12,0,0,41.83955,12.647333,130,0.353946,0.182557,0.113502,0.08718,0.354614,0.1829,0.114114,0.086514,0.93605,0.9283,0.909,0.89705,0.026045,0.014617,0.011567,0.009943,0.690168,0.634727,0.586861,0.557159,0.037143,0.196429,0.435714,0.023857,3.191,0.659714,1.645098,1.740748938,1.208423,1.53835,1.49245,1.4829,1.4817,0.010433,0.009014,0.009373,0.009556
Rome_Tor_Vergata,59421,22,2017,3,25,12,0,0,41.83955,12.647333,130,0.304459,0.195314,0.159993,0.137932,0.30655,0.196037,0.158987,0.140925,0.9285,0.9828,0.9901,0.9908,0.030602,0.005168,0.002524,0.002161,0.707991,0.655609,0.646306,0.65542,0.0345,0.144375,0.4715,0.090875,2.29925,0.64925,1.108773,0.75814815,3.707622,1.4271,1.4764,1.4944,1.4902,0.004317,0.000836,0.0005,0.0005
SACOL,59443,3,2006,10,31,12,0,0,35.946,104.137083,1965.8,0.354451,0.21226,0.159377,0.128776,0.353367,0.212833,0.159,0.129967,0.835,0.8624,0.8033,0.7854,0.070303,0.035422,0.03775,0.033464,0.684227,0.642425,0.62436,0.618987,0.034333,0.201333,0.560667,0.038667,2.994667,0.746667,1.170792,1.267557396,0.984191,1.554,1.5272,1.5321,1.5212,0.030814,0.02121,0.031701,0.033313
SACOL,59445,2,2006,11,9,12,0,0,35.946,104.137083,1965.8,0.329289,0.214761,0.173093,0.149731,0.330591,0.215618,0.171818,0.1507,0.8802,0.9012,0.8849,0.8752,0.056517,0.029954,0.027201,0.025303,0.710061,0.669444,0.669633,0.678234,0.028273,0.161,0.542727,0.095545,2.893545,0.698364,0.95589,0.824473789,1.114646,1.4926,1.5313,1.5349,1.5171,0.011854,0.007569,0.008594,0.009163
SACOL,59449,2,2006,11,18,12,0,0,35.946,104.137083,1965.8,0.385946,0.240503,0.1834,0.153478,0.388509,0.241327,0.182891,0.154445,0.87295,0.9056,0.87805,0.8715,0.051612,0.023618,0.02304,0.020345,0.696975,0.652266,0.645578,0.650793,0.035727,0.184909,0.562455,0.068091,2.74,0.708455,1.103773,1.062789587,1.242992,1.5636,1.5706,1.5752,1.5672,0.018856,0.010367,0.013587,0.013796
SACOL,59463,2,2007,2,10,12,0,0,35.946,104.137083,1965.8,0.34345,0.219323,0.174181,0.148965,0.345863,0.220825,0.1738,0.150525,0.870333,0.9185,0.890667,0.8827,0.061456,0.024052,0.024855,0.022756,0.705286,0.66624,0.664035,0.669623,0.029625,0.171,0.539625,0.071125,2.436125,0.736125,0.993117,0.903883981,1.427459,1.591633,1.586367,1.593767,1.588833,0.018921,0.008189,0.011231,0.011869
SACOL,59493,2,2007,6,29,12,0,0,35.946,104.137083,1965.8,0.379752,0.241307,0.189884,0.166036,0.3804,0.242167,0.190233,0.1669,0.8815,0.8625,0.8414,0.7998,0.049411,0.037342,0.033894,0.037364,0.713827,0.677144,0.66645,0.668578,0.029333,0.184,0.458,0.061,1.931,0.791,1.021317,0.822651477,0.562744,1.5291,1.5141,1.52,1.5189,0.016483,0.018955,0.022209,0.030404
SACOL,59495,2,2007,9,18,12,0,0,35.946,104.137083,1965.8,0.292116,0.177996,0.137033,0.119049,0.29318,0.17852,0.1376,0.11946,0.8641,0.8644,0.8578,0.8383,0.054747,0.033061,0.025985,0.025078,0.717562,0.680857,0.667058,0.666897,0.0316,0.1752,0.4864,0.0564,2.6682,0.715,1.107891,0.888753714,1.109006,1.5484,1.5027,1.508,1.5112,0.022129,0.018108,0.017262,0.020056
SACOL,59515,17,2007,12,18,12,0,0,35.946,104.137083,1965.8,0.390177,0.251796,0.193938,0.167046,0.3923,0.253225,0.19495,0.16815,0.90145,0.90565,0.9013,0.8899,0.042767,0.026449,0.021336,0.020486,0.714798,0.69124,0.678308,0.677479,0.03175,0.2045,0.53375,0.10175,3.09675,0.64575,1.032582,0.929726597,1.037691,1.59115,1.54335,1.53525,1.52715,0.010682,0.008654,0.008511,0.009384
SACOL,59517,2,2007,12,21,12,0,0,35.946,104.137083,1965.8,0.311154,0.190314,0.145032,0.124725,0.3129,0.191043,0.145771,0.125571,0.89435,0.9023,0.8966,0.8777,0.044041,0.024626,0.019704,0.019944,0.718782,0.675383,0.65874,0.659826,0.027714,0.175857,0.485,0.079571,3.129857,0.662286,1.126872,0.937766623,1.204764,1.49025,1.501,1.5118,1.513,0.01189,0.008335,0.008142,0.00951
SACOL,59535,6,2008,3,3,12,0,0,35.946,104.137083,1965.8,0.321594,0.226316,0.198571,0.185541,0.3229,0.227733,0.199267,0.18725,0.8602,0.8853,0.8871,0.8757,0.059703,0.035583,0.03099,0.032286,0.707924,0.693119,0.696761,0.705231,0.024833,0.138333,0.554333,0.120333,2.344167,0.6975,0.730016,0.391042222,0.993656,1.6,1.5754,1.5669,1.5595,0.010839,0.007545,0.007945,0.009497
SACOL,59553,13,2008,4,24,12,0,0,35.946,104.137083,1965.8,0.341698,0.242862,0.2073,0.190471,0.34385,0.2437,0.2082,0.1932,0.9286,0.9481,0.9553,0.957,0.034066,0.016258,0.011567,0.01013,0.711349,0.688737,0.690508,0.698803,0.03325,0.1375,0.561,0.1295,2.3925,0.6945,0.728146,0.470080646,1.609554,1.4724,1.5148,1.5347,1.5405,0.004736,0.002849,0.00242,0.002435
SACOL,59555,13,2008,4,28,12,0,0,35.946,104.137083,1965.8,0.336858,0.250852,0.224184,0.209367,0.338667,0.251133,0.224167,0.212367,0.9449,0.9721,0.9825,0.9819,0.022575,0.008436,0.004709,0.004622,0.687012,0.67841,0.686165,0.69442,0.036,0.115333,0.569,0.116333,1.893667,0.659667,0.617533,0.33995853,2.314002,1.483,1.5193,1.5299,1.5297,0.003182,0.001553,0.001071,0.001217
SACOL,59575,6,2009,4,6,12,0,0,35.946,104.137083,1965.8,0.381555,0.260025,0.218402,0.198522,0.383733,0.261033,0.218733,0.200733,0.873,0.9148,0.9077,0.9142,0.053539,0.02405,0.021585,0.018262,0.712596,0.677091,0.684716,0.693446,0.034,0.139667,0.524667,0.132,2.498,0.712667,0.829317,0.539881847,1.387526,1.5941,1.5626,1.5405,1.5247,0.012308,0.005838,0.00676,0.006412
SACOL,59579,2,2009,6,17,12,0,0,35.946,104.137083,1965.8,0.386232,0.229132,0.161836,0.130971,0.3883,0.229967,0.1621,0.131933,0.8908,0.9323,0.9243,0.9163,0.044935,0.016397,0.01285,0.011474,0.747879,0.691394,0.661967,0.649161,0.035667,0.212333,0.437333,0.076333,3.533333,0.619333,1.272399,1.294562639,1.888468,1.4953,1.4911,1.4923,1.4906,0.015697,0.006668,0.006479,0.006762
SACOL,59583,2,2009,9,27,12,0,0,35.946,104.137083,1965.8,0.395479,0.251283,0.18747,0.15694,0.39625,0.251525,0.1882,0.158325,0.8922,0.9292,0.9213,0.9225,0.046566,0.019494,0.016198,0.013324,0.732344,0.705236,0.68857,0.681501,0.04175,0.25675,0.56025,0.049,2.2565,0.64875,1.087457,1.086698372,1.595716,1.5258,1.46545,1.45335,1.44495,0.014465,0.008107,0.008632,0.008289
SACOL,59587,6,2009,10,18,12,0,0,35.946,104.137083,1965.8,0.357617,0.283119,0.253261,0.234174,0.3611,0.2836,0.2536,0.24055,0.8764,0.9227,0.9469,0.9195,0.058432,0.028961,0.01767,0.025323,0.744591,0.706566,0.702168,0.706356,0.026,0.142,0.6165,0.16,2.2425,0.637,0.524644,0.332130612,1.738914,1.5296,1.5485,1.5405,1.5377,0.008346,0.004705,0.003272,0.005724
SACOL,59595,17,2009,11,29,12,0,0,35.946,104.137083,1965.8,0.328603,0.218479,0.165261,0.136603,0.33026,0.21946,0.16538,0.13806,0.9169,0.9513,0.9493,0.9634,0.036738,0.014594,0.011386,0.006804,0.712469,0.683277,0.671807,0.668673,0.0328,0.2508,0.5926,0.0568,2.9632,0.646,1.009184,1.135119792,1.762083,1.5299,1.5189,1.5068,1.4947,0.009836,0.005126,0.005113,0.003377
SACOL,59607,15,2010,1,8,12,0,0,35.946,104.137083,1965.8,0.349668,0.252923,0.214682,0.195081,0.35638,0.25498,0.2152,0.1965,0.82205,0.8736,0.8696,0.8689,0.086228,0.044858,0.039724,0.036883,0.765007,0.717083,0.708578,0.710794,0.0252,0.1762,0.527,0.1602,3.1212,0.6514,0.764903,0.571499522,1.189149,1.57435,1.5898,1.58965,1.5794,0.017108,0.008014,0.008293,0.008737
SACOL,59615,6,2010,1,29,12,0,0,35.946,104.137083,1965.8,0.365314,0.284285,0.251521,0.234063,0.368957,0.2851,0.251686,0.236586,0.8594,0.924,0.9353,0.9313,0.063216,0.026735,0.020127,0.020147,0.747169,0.703637,0.704714,0.709372,0.025714,0.150429,0.591429,0.166143,2.592,0.723429,0.565524,0.388964382,1.71123,1.5412,1.5981,1.5959,1.5899,0.00983,0.004245,0.003688,0.004421
SACOL,59617,6,2010,2,4,12,0,0,35.946,104.137083,1965.8,0.358016,0.263668,0.226368,0.207193,0.36264,0.26542,0.22756,0.2098,0.856425,0.91725,0.91955,0.9231,0.06528,0.027679,0.022919,0.020217,0.738226,0.705284,0.707092,0.712912,0.0267,0.1557,0.5705,0.1464,2.5174,0.692,0.686826,0.510856568,1.583039,1.5647,1.56175,1.544025,1.524475,0.012545,0.00529,0.005359,0.005363
SACOL,59623,2,2010,2,19,12,0,0,35.946,104.137083,1965.8,0.351611,0.224293,0.175739,0.15233,0.352867,0.2249,0.175733,0.1534,0.8855,0.9282,0.9272,0.924,0.049062,0.019472,0.015409,0.014032,0.696291,0.641125,0.636446,0.643005,0.031333,0.157667,0.49,0.063667,2.029667,0.767,1.021667,0.854475653,1.74493,1.5098,1.547,1.5576,1.5556,0.013914,0.006575,0.006468,0.00694
SACOL,59637,6,2010,4,3,12,0,0,35.946,104.137083,1965.8,0.377201,0.291226,0.260755,0.243258,0.380167,0.291067,0.260467,0.247233,0.8788,0.9615,0.9684,0.96,0.054812,0.014005,0.010662,0.013004,0.733466,0.687451,0.687243,0.69369,0.028,0.142333,0.563,0.174,2.445333,0.704,0.577147,0.327822349,2.481281,1.6,1.6,1.6,1.6,0.006362,0.001609,0.001476,0.002106
SACOL,59643,6,2010,4,15,12,0,0,35.946,104.137083,1965.8,0.389644,0.29864,0.260025,0.23907,0.393975,0.30005,0.26025,0.24145,0.8875,0.92845,0.9252,0.9264,0.046731,0.022954,0.020916,0.01909,0.737869,0.696228,0.702223,0.7118,0.03425,0.14425,0.5605,0.1675,2.588,0.72625,0.612837,0.471382385,1.229015,1.5128,1.5448,1.5328,1.5155,0.007765,0.004311,0.004931,0.005176
SACOL,59651,6,2010,5,1,12,0,0,35.946,104.137083,1965.8,0.392862,0.28972,0.253194,0.234367,0.39704,0.29106,0.25394,0.23718,0.873633,0.92,0.915533,0.921767,0.059195,0.026675,0.024143,0.020647,0.726446,0.692725,0.701255,0.708859,0.0426,0.123,0.5444,0.1782,2.6506,0.6886,0.641125,0.429250955,1.385192,1.4501,1.508567,1.526967,1.524533,0.008622,0.004372,0.004827,0.004668
SACOL,59659,28,2010,8,8,12,0,0,35.946,104.137083,1965.8,0.388549,0.240037,0.175712,0.144877,0.3896,0.24035,0.176125,0.145425,0.95325,0.9306,0.90515,0.8972,0.019485,0.017969,0.018058,0.016168,0.750879,0.721422,0.695997,0.684278,0.041,0.2475,0.49475,0.0595,2.78825,0.685,1.169736,1.204123145,0.119746,1.4803,1.4561,1.4545,1.45,0.004991,0.007334,0.00961,0.010016
SACOL,59663,16,2010,9,13,12,0,0,35.946,104.137083,1965.8,0.369241,0.232824,0.172198,0.142593,0.370429,0.2333,0.172643,0.143671,0.96915,0.948,0.9242,0.90985,0.014929,0.016026,0.01687,0.016275,0.747294,0.724938,0.700117,0.689108,0.036143,0.249143,0.455857,0.07,3.117143,0.676,1.120961,1.154875478,-0.176501,1.46075,1.4062,1.3996,1.3943,0.003272,0.005851,0.008364,0.009457
SACOL,59673,17,2010,11,15,12,0,0,35.946,104.137083,1965.8,0.336608,0.22161,0.17403,0.153029,0.33855,0.222313,0.174775,0.1544,0.9128,0.892067,0.882567,0.876433,0.038704,0.030409,0.025516,0.023348,0.692792,0.675542,0.677391,0.680988,0.033,0.1655,0.597125,0.085,2.571625,0.697,0.960756,0.779260257,0.590669,1.563133,1.535567,1.518667,1.508733,0.008955,0.010101,0.010669,0.011365
SACOL,59675,2,2010,11,27,12,0,0,35.946,104.137083,1965.8,0.344387,0.220201,0.173503,0.152372,0.346843,0.221057,0.174314,0.153657,0.8834,0.904,0.8834,0.8607,0.047359,0.024859,0.023867,0.025202,0.70206,0.673169,0.665626,0.667132,0.029714,0.179143,0.566714,0.089571,2.732571,0.666571,1.021401,0.792981907,1.063497,1.5923,1.5744,1.575,1.5734,0.013362,0.008281,0.00992,0.012984
SACOL,59679,17,2010,12,27,12,0,0,35.946,104.137083,1965.8,0.365242,0.226942,0.170623,0.145559,0.3676,0.22785,0.17185,0.145967,0.908633,0.928267,0.926367,0.915033,0.038822,0.019172,0.01501,0.014808,0.709909,0.669706,0.650105,0.64904,0.031667,0.196333,0.52,0.085333,2.980167,0.6535,1.128123,1.02625812,1.458357,1.5668,1.551833,1.551767,1.5471,0.010015,0.005815,0.005456,0.006425
SACOL,59681,27,2010,12,30,12,0,0,35.946,104.137083,1965.8,0.342982,0.302256,0.287906,0.280538,0.346786,0.302171,0.288943,0.283629,0.90905,0.965,0.9775,0.9764,0.039567,0.013461,0.008288,0.008576,0.761942,0.728124,0.727032,0.72871,0.024571,0.110714,0.617286,0.21,2.092429,0.541714,0.279759,0.116697113,2.331308,1.48545,1.52035,1.50395,1.49715,0.003671,0.001466,0.001122,0.00132
SACOL,59699,27,2011,5,2,12,0,0,35.946,104.137083,1965.8,0.387161,0.312219,0.286348,0.272402,0.391767,0.3133,0.286967,0.275367,0.913,0.9594,0.9551,0.9558,0.035539,0.013206,0.013361,0.012599,0.732758,0.710673,0.717639,0.721727,0.038333,0.112,0.589667,0.219667,2.58,0.670667,0.46659,0.259406861,1.535145,1.4975,1.5228,1.5175,1.5115,0.004151,0.001843,0.002337,0.002591
SACOL,59719,2,2011,10,28,12,0,0,35.946,104.137083,1965.8,0.277279,0.16259,0.125026,0.105613,0.278022,0.1643,0.125167,0.106889,0.874533,0.905133,0.891667,0.8885,0.050884,0.022164,0.01886,0.016359,0.70449,0.668643,0.657994,0.661268,0.023333,0.181222,0.491667,0.055444,2.432556,0.705111,1.155817,0.99241339,1.504524,1.5781,1.560467,1.56,1.549333,0.017478,0.008636,0.009174,0.009019
SACOL,59721,2,2011,11,8,12,0,0,35.946,104.137083,1965.8,0.349488,0.207512,0.149258,0.120357,0.35061,0.20783,0.14939,0.12079,0.8989,0.9178,0.9008,0.8916,0.046427,0.022925,0.019476,0.016976,0.727171,0.694054,0.662553,0.646482,0.0379,0.2418,0.5029,0.0386,3.1097,0.6603,1.249106,1.335977389,1.311967,1.4391,1.4281,1.4285,1.4267,0.014681,0.010152,0.011486,0.01182
SACOL,59739,2,2012,1,8,12,0,0,35.946,104.137083,1965.8,0.359072,0.216784,0.157893,0.126948,0.36026,0.2178,0.15818,0.12788,0.8915,0.9562,0.9529,0.9506,0.046403,0.011102,0.008685,0.007356,0.70994,0.675672,0.651089,0.643302,0.036,0.2354,0.5534,0.0474,3.0116,0.6282,1.198774,1.33682274,2.548125,1.5477,1.5134,1.5158,1.5058,0.015603,0.004318,0.004289,0.004244
SACOL,59741,17,2012,1,15,12,0,0,35.946,104.137083,1965.8,0.360015,0.234798,0.179563,0.149238,0.362283,0.23605,0.17975,0.150733,0.9169,0.9603,0.9415,0.9579,0.036647,0.011591,0.0128,0.007633,0.733331,0.705032,0.689315,0.686042,0.0305,0.231333,0.51,0.099,3.321,0.612167,1.023079,1.106825982,1.662745,1.5249,1.4819,1.4739,1.4625,0.008292,0.002985,0.004367,0.00284
SACOL,59751,6,2012,3,24,12,0,0,35.946,104.137083,1965.8,0.372878,0.267923,0.23495,0.215768,0.375357,0.2695,0.234871,0.218371,0.877567,0.954267,0.949833,0.952967,0.051263,0.0138,0.013165,0.01148,0.725072,0.692426,0.695678,0.706219,0.027429,0.151286,0.561857,0.140143,2.309857,0.684429,0.694015,0.457933021,2.125344,1.556233,1.523767,1.511567,1.493033,0.009669,0.002783,0.003364,0.003436
SACOL,59759,17,2012,4,21,12,0,0,35.946,104.137083,1965.8,0.303988,0.201428,0.170699,0.154298,0.30636,0.20284,0.1706,0.15624,0.886,0.937,0.9459,0.941,0.066182,0.02141,0.014282,0.013507,0.731713,0.692757,0.695595,0.702781,0.0252,0.1522,0.5344,0.106,2.4988,0.7016,0.799627,0.552783562,2.286613,1.5202,1.5321,1.5419,1.5293,0.012184,0.004092,0.003243,0.003527
SACOL,59769,2,2012,9,3,12,0,0,35.946,104.137083,1965.8,0.371091,0.221218,0.169855,0.145338,0.372567,0.2228,0.170483,0.146233,0.882,0.88605,0.8421,0.8109,0.048698,0.030174,0.032614,0.03399,0.736397,0.685567,0.667405,0.664072,0.042,0.196167,0.492,0.068333,2.769667,0.717167,1.164835,0.964603398,0.650773,1.4953,1.46645,1.4701,1.47355,0.015076,0.012468,0.018639,0.023554
